property_type,state,lat,lon,area_m2,price_usd
townhouse,Mexico,17.133319953978614,-97.06570843708485,37.2,17717.17
Departamento,Mexico,20.26708461012498,-100.91848894515914,206.0,330512.28
Condo,Mexico,19.162137231570316,-99.85218247261783,271.0,168842.9
Departamento,Mexico,31.327873068199565,-115.96105756338584,224.4,172205.14
Condo,Mexico,21.27444203931801,-103.82335068003776,295.9,325162.31
House,Mexico,17.34294141123605,-93.55922143611615,178.4,83580.08
HOUSE,Mexico,26.78543586809466,-101.84420641505831,447.9,668830.7
condo,Mexico,21.318445198970267,-101.41434151350191,229.5,281875.43
Townhouse,Mexico,28.883871964884317,-105.7634868566659,221.0,86300.23
Terreno,Mexico,19.605822237274133,-98.94210764867209,438.3,216898.8
Terreno,Mexico,19.22913629563562,-95.53975625120724,153.9,61895.8
Villa,Mexico,30.736675871279594,-115.11119823484468,340.4,374198.1
House,Mexico,18.876207679055963,-98.07480943931587,191.6,95229.01
House,Mexico,28.10332381564045,-106.22514515437506,146.9,251971.78
Townhouse,Mexico,27.661862929631187,-101.20766757830324,199.4,74133.89
Condo,Mexico,27.318056223582502,-102.46458329792424,85.0,96597.27
Apartamento,Mexico,29.25953190503138,-110.23471507383238,66.0,63769.94
Terreno,Mexico,17.045613769491528,-97.33803636871849,309.1,489085.59
villa,Mexico,28.72070480798867,-110.6834725261133,341.9,585481.94
HOUSE,Mexico,20.424040759492563,-89.57491007629426,314.1,144679.23
Condo,Mexico,21.486549578536096,-101.33621687258683,249.0,180159.02
Villa,Mexico,19.46791875181097,-101.16687038394517,130.8,190804.94
HOUSE,Mexico,20.810112747427365,-103.82257845318374,94.9,126974.65
HOUSE,Mexico,20.820353714080742,-101.16265964612595,170.7,81088.06
Terreno,Mexico,25.57170375791733,-99.8429403018481,290.1,297596.89
townhouse,Mexico,26.243755363570898,-99.40217030368146,61.7,64626.21
condo,Mexico,29.294797200919113,-110.59202959017026,221.4,10909884.15
House,Mexico,17.536916913942683,-96.89900776536545,52.5,68161.99
House,Mexico,999.99,-999.99,138.8,182036.35
apartment,Mexico,18.376364280320278,-96.91044961852074,290.6,6038429.95
Departamento,Mexico,17.68112252295372,-97.24991488989701,89.4,110108.69
condo,Mexico,19.758046947862695,-101.62295183403751,153.2,208999.32
apartment,Mexico,25.394405852681963,-99.9201794164611,249.6,341495.16
land,Mexico,20.385504022831263,-104.11318141010733,177.0,163583.63
villa,Mexico,30.53765026275812,-114.68503175754688,125.7,164848.65
Villa,Mexico,28.66820830853541,-106.5314671039509,299.2,236425.76
Terreno,Mexico,19.05156815284741,-88.71085828659325,369.8,111688.28
Townhouse,Mexico,18.52748371293858,-98.60880989039845,139.2,184643.64
Casa,Mexico,21.492427849493218,-89.05823987755043,43.7,45640.15
house,Mexico,29.184830249981744,-110.22790597972936,330.9,492315.42
Terreno,Mexico,17.134007754105617,-93.28171221849553,176.7,214541.55
Casa,Mexico,20.025236944018015,-103.40707016717376,163.1,255576.7
Condo,Mexico,19.587508058761497,-96.55577165545017,74.7,24237.04
Departamento,Mexico,999.99,-999.99,273.2,365493.2
apartment,Mexico,17.663470098970777,-97.01596675513419,291.8,8297475.73
house,Mexico,28.071412072127757,-106.14441516313188,160.6,92015.11
townhouse,Mexico,20.910685305014958,-103.01918025367642,318.3,228977.14
condo,Mexico,16.349610166530486,-96.70846217272334,156.2,60333.8
townhouse,Mexico,31.3244753254904,-115.19823404644919,382.6,662236.28
condo,Mexico,999.99,-999.99,308.0,136856.03
condo,Mexico,25.807371512576463,-100.21397115522905,142.1,142199.03
House,Mexico,19.28820036579274,-102.34285025683664,292.9,282179.09
land,Mexico,16.344119521843844,-97.41138736319432,64.1,22995.0
House,Mexico,19.97891981101011,-101.12443539401639,150.9,240219.79
Departamento,Mexico,21.094065877102828,-88.31274717967709,391.9,361411.21
land,Mexico,29.139452959068922,-106.14971148739588,260.6,173471.72
Apartamento,Mexico,29.88292266441581,-110.77710497368105,77.0,127353.12
Terreno,Mexico,30.613574290884916,-115.66754980480394,158.5,149342.99
Apartment,Mexico,28.915528769057694,-110.74523810399143,151.8,196172.9
villa,Mexico,25.599997132175346,-99.89483736463953,4372.2,5233484.78
Terreno,Mexico,27.08700402293288,-101.24513618375727,208.4,195517.81
house,Mexico,20.237801862428483,-88.7388241025338,409.2,695151.99
Villa,Mexico,18.82041235343569,-97.57391995062684,350.3,205681.74
Townhouse,Mexico,19.35025056983428,-95.84876400588374,292.5,251694.68
Apartamento,Mexico,28.013730850829862,-106.05178709654294,158.7,278938.57
Casa,Mexico,17.581385728050805,-96.39834522032767,186.0,206611.3
House,Mexico,18.778353625273063,-87.93371378597907,311.9,143652.37
Condo,Mexico,18.7373972706046,-98.87896793187328,304.1,155121.3
Condo,Mexico,20.888911528452258,-103.94737224680034,218.4,389750.32
house,Mexico,26.989588412150958,-102.40144345955626,327.9,441139.59
Departamento,Mexico,18.90374507122258,-98.23564764547612,320.2,306221.0
Townhouse,Mexico,18.832802396694422,-87.98486505266862,433.2,459845.75
Villa,Mexico,24.905490294556007,-100.40222251186664,315.3,257791.64
townhouse,Mexico,20.932194853801455,-103.72768210334559,306.6,314612.44
Terreno,Mexico,19.560761284216,-98.90611042986592,-427.1,278983.0
Apartamento,Mexico,20.611275734075313,-100.79799027894913,168.8,79077.65
apartment,Mexico,19.97897489179719,-102.67534969704143,428.6,735648.2
apartment,Mexico,30.39261307948322,-115.2872883469388,254.8,446805.53
Condo,Mexico,19.102530688374173,-101.97483080075908,447.0,186479.08
house,Mexico,20.82425256952071,-103.48865756515134,284.6,306108.88
land,Mexico,18.26110577130387,-98.99647459547688,338.5,524647.63
land,Mexico,29.132144360927683,-109.80204131035269,145.8,169344.62
Terreno,Mexico,18.750460366139006,-99.2162532139745,188.1,149311.63
Townhouse,Mexico,25.29318511437083,-99.7558938271611,308.2,362845.56
Casa,Mexico,30.058663317310284,-115.62676925294777,155.4,7459318.18
apartment,Mexico,21.407799033976257,-89.42962215320773,211.9,163065.31
apartment,Mexico,20.125693715912846,-98.34291136749134,106.1,91101.23
house,Mexico,28.15155670565406,-106.70340350345815,178.0,119678.93
Condo,Mexico,19.883031967289103,-102.32521638707166,346.9,443336.06
Departamento,Mexico,19.000589760834238,-98.74677887627215,4156.2,3257338.37
Villa,Mexico,20.03092426190046,-103.5427628931411,375.8,644275.1
Terreno,Mexico,19.764562070281336,-99.42099413948151,329.0,109617.56
villa,Mexico,19.272495497728784,-98.6579007455544,382.7,520987.98
house,Mexico,30.367986187201957,-115.19973178586814,311.7,446158.8
Townhouse,Mexico,26.808094385487664,-101.42935114027821,150.5,159635.78
Apartment,Mexico,18.771849371678236,-96.17906977412513,433.0,255070.37
condo,Mexico,17.50170746927672,-95.9421090442558,447.8,289127.4
townhouse,Mexico,19.646738447442115,-101.34426873290064,200.1,84773.32
Casa,Mexico,28.6020934561242,-105.3160261298157,219.9,384813.8
condo,Mexico,29.809329971512646,-109.63652749410788,137.2,195077.9
townhouse,Mexico,19.017949718479734,-96.79638570253769,-71.3,244031.04
HOUSE,Mexico,27.81964554464159,-101.98202016441677,196.9,148692.58
condo,Mexico,19.62232338318852,-102.33505818442187,239.1,267611.59
condo,Mexico,19.17785272566725,-97.99839861164253,388.8,634100.21
house,Mexico,25.35786413008344,-100.56425311370224,305.1,204682.44
Apartamento,Mexico,18.875043194383732,-96.6902796375128,402.7,174512.33
HOUSE,Mexico,19.605826607779502,-98.59748258584555,183.9,158687.22
House,Mexico,24.841765981145397,-99.93170869556052,-409.1,311956.49
